,CN,KR,TW,IN,MY,ID,BR,MX,RU,SA
2014-11-28,2.1600 ,7.1940 ,10.5510 ,14.6770 ,19.8530 ,147.9880 ,8407134000.0000 ,617.0470 ,32.7270 ,38.6740 
2014-12-31,2.1060 ,7.1440 ,10.6150 ,14.8070 ,19.6900 ,149.4610 ,8704950000.0000 ,641.6010 ,28.9600 ,39.0610 
2015-01-30,2.0970 ,7.3530 ,10.7900 ,15.0220 ,19.5970 ,149.6130 ,8463639000.0000 ,674.2330 ,26.9000 ,38.7590 
2015-02-27,2.0870 ,7.5010 ,10.9410 ,15.0680 ,19.2630 ,151.5310 ,8774410000.0000 ,730.3640 ,28.2210 ,38.4460 
2015-03-31,2.0950 ,7.7180 ,11.0770 ,15.3150 ,19.0880 ,150.9980 ,8805822000.0000 ,719.6980 ,27.5770 ,38.6740 
2015-04-30,2.0850 ,8.1070 ,11.8690 ,14.6360 ,19.0600 ,148.9600 ,8535921000.0000 ,714.5810 ,27.3740 ,38.9820 
2015-05-29,2.0800 ,8.1920 ,12.1690 ,15.6420 ,18.8660 ,147.9130 ,8653529000.0000 ,731.8090 ,27.3260 ,39.0060 
2015-06-30,2.0730 ,8.2040 ,12.2690 ,15.0800 ,18.6430 ,144.1830 ,8489566000.0000 ,742.4680 ,26.9550 ,38.8340 
2015-07-31,2.0510 ,8.2490 ,12.3530 ,15.1600 ,18.6380 ,145.8050 ,8401404000.0000 ,763.4230 ,26.2780 ,39.2290 
2015-08-31,1.9820 ,8.3290 ,12.3750 ,15.2210 ,18.5950 ,143.3650 ,8141787000.0000 ,771.5620 ,25.7120 ,39.5490 
2015-09-30,1.9870 ,8.3010 ,12.4870 ,15.2770 ,18.3480 ,142.8260 ,8387318000.0000 ,797.1960 ,25.0280 ,39.9410 
2015-10-30,2.0030 ,8.4720 ,12.5710 ,15.4390 ,18.0110 ,140.8030 ,8011665000.0000 ,794.6240 ,24.8370 ,40.1370 
2015-11-30,1.9740 ,8.8630 ,12.6990 ,15.4810 ,17.8460 ,140.2590 ,7598555000.0000 ,821.7020 ,24.4070 ,39.9790 
2015-12-31,1.5280 ,8.9440 ,12.8210 ,15.0800 ,17.6230 ,137.9750 ,7473975000.0000 ,834.3230 ,24.2250 ,39.7330 
2016-01-29,1.5220 ,8.7760 ,12.8130 ,15.4120 ,17.6630 ,137.7640 ,7574942000.0000 ,851.1300 ,22.8680 ,39.9700 
2016-02-29,1.5290 ,8.7860 ,12.6410 ,15.3860 ,17.4720 ,138.1440 ,7523607000.0000 ,846.9060 ,22.2570 ,40.1220 
2016-03-31,1.4760 ,8.9660 ,12.6980 ,15.4090 ,17.4790 ,138.5430 ,6991282000.0000 ,900.4530 ,22.5010 ,40.5970 
2016-04-29,1.5010 ,9.1050 ,12.7930 ,15.3940 ,17.5420 ,138.3370 ,6851547000.0000 ,863.4470 ,21.9800 ,40.8270 
2016-05-31,1.4810 ,9.2500 ,13.2390 ,15.1210 ,17.5100 ,138.2750 ,6674117000.0000 ,861.2400 ,21.8740 ,40.5790 
2016-06-30,1.3980 ,9.2840 ,13.1290 ,14.9140 ,16.8950 ,136.2920 ,6247088000.0000 ,826.0400 ,21.2130 ,38.9960 
2016-07-29,1.3910 ,9.4120 ,13.2470 ,14.8290 ,16.8720 ,137.1500 ,6305423000.0000 ,837.1850 ,21.4730 ,38.8740 
2016-08-31,1.4040 ,9.5400 ,13.1820 ,14.9260 ,17.1730 ,137.7160 ,6148817000.0000 ,839.2170 ,21.9090 ,38.6810 
2016-09-30,1.3650 ,9.6630 ,13.1180 ,14.8510 ,17.0350 ,137.8280 ,6073971000.0000 ,847.4050 ,21.6550 ,38.8170 
2016-10-31,1.3540 ,9.8550 ,13.1400 ,14.9550 ,16.8150 ,137.9630 ,5842416000.0000 ,852.5710 ,22.9670 ,38.0360 
2016-11-30,1.3130 ,10.0310 ,13.3070 ,15.0690 ,17.1460 ,139.9820 ,5678592000.0000 ,840.1700 ,24.1560 ,38.1480 
2016-12-30,1.2940 ,10.3380 ,13.4250 ,15.1000 ,16.8070 ,138.1830 ,5593985000.0000 ,865.7780 ,24.8090 ,36.7120 
2017-01-31,1.3220 ,10.4320 ,13.5410 ,15.1820 ,16.9570 ,138.9230 ,5719093000.0000 ,921.8450 ,25.1650 ,37.2020 
2017-02-28,1.3350 ,10.5580 ,13.9400 ,15.4130 ,17.1130 ,140.9310 ,5936996000.0000 ,1012.7170 ,26.7480 ,37.1140 
2017-03-31,1.3690 ,10.6440 ,14.0680 ,15.5460 ,17.3950 ,142.4160 ,6127587000.0000 ,1018.1610 ,24.0640 ,37.5150 
2017-04-28,1.3870 ,10.8360 ,14.2960 ,15.4770 ,17.5480 ,144.4660 ,6246703000.0000 ,1041.8600 ,24.8990 ,37.8620 
2017-05-31,1.4020 ,11.0010 ,14.4100 ,15.6600 ,17.6630 ,147.6130 ,6575550000.0000 ,1058.0730 ,25.8480 ,38.4420 
2017-06-30,1.4200 ,11.0920 ,14.6990 ,16.3210 ,16.8280 ,153.1270 ,7033070000.0000 ,1095.2290 ,26.5480 ,39.2530 
2017-07-31,1.4400 ,11.4310 ,14.7280 ,16.3650 ,17.0750 ,155.8180 ,7405793000.0000 ,1115.9370 ,26.8850 ,38.9400 
2017-08-31,1.5590 ,11.5780 ,14.8660 ,16.3820 ,17.9110 ,158.9410 ,7500165000.0000 ,1136.4860 ,28.2330 ,39.4620 
2017-09-29,1.5860 ,11.6820 ,14.9770 ,16.5800 ,18.0710 ,162.5260 ,7519781000.0000 ,1162.7660 ,30.5450 ,40.5350 
2017-10-31,1.6520 ,11.7320 ,15.0500 ,16.7320 ,17.9760 ,164.6510 ,7514329000.0000 ,1200.2200 ,30.7090 ,40.9400 
2017-11-30,1.7000 ,11.9790 ,15.0810 ,16.8090 ,17.7680 ,165.6900 ,7321530000.0000 ,1201.4490 ,32.1030 ,41.5000 
2017-12-29,1.7260 ,12.0900 ,15.0110 ,16.9110 ,18.6270 ,166.4270 ,7344034000.0000 ,1236.4160 ,33.4800 ,42.0640 
2018-01-31,1.7960 ,12.4780 ,15.1670 ,16.9370 ,18.9260 ,167.3060 ,7535137000.0000 ,1228.1280 ,35.5720 ,42.3610 
2018-02-28,1.8650 ,12.8410 ,15.2930 ,17.3410 ,19.1190 ,170.6940 ,7886606000.0000 ,1155.3720 ,35.6830 ,44.2320 
2018-03-30,1.9040 ,13.1760 ,15.4110 ,17.2730 ,20.0230 ,172.5620 ,8098718000.0000 ,1167.0310 ,36.0980 ,44.4060 
