"","rowSums(Ret[3:nrow(Ret), ] * POS[1:(nrow(POS) - 2), ], na.rm = TRUE)"
"1993-11-12",-0.000668272430317634
"1993-11-15",0.000368087704609823
"1993-11-16",-0.000306765112980821
"1993-11-17",0.00122046501206781
"1993-11-18",-0.000371150714439353
"1993-11-19",-0.000227643641844941
"1993-11-22",0.000820475396819829
"1993-11-23",-0.000426456123437914
"1993-11-24",-0.000678024018500303
"1993-11-25",0
"1993-11-26",-0.00072459664335049
"1993-11-29",0.000601283238994762
"1993-11-30",0.00146965580632466
"1993-12-01",0.000375919481086144
"1993-12-02",-0.00292052682691198
"1993-12-03",-0.000803110909173912
"1993-12-06",-0.00145850404322731
"1993-12-07",-0.000709173729813227
"1993-12-08",7.51457643899836e-05
"1993-12-09",0.000747751869487924
"1993-12-10",0.000876967531807437
"1993-12-13",-1.75288540953101e-05
"1993-12-14",-0.00159135942507503
"1993-12-15",-8.67767071789809e-05
"1993-12-16",-0.000471079119233386
"1993-12-17",-0.00146117225346577
"1993-12-20",-0.00106083043381295
"1993-12-21",-0.000509821291277098
"1993-12-22",-0.000715051089893113
"1993-12-23",-0.0011885652127238
"1993-12-24",0
"1993-12-27",-0.00282108090718149
"1993-12-28",0.000368490289561581
"1993-12-29",-0.000374891991547072
"1993-12-30",-0.0014392342778791
"1993-12-31",0
"1994-01-03",0.00141022940973602
"1994-01-04",0.00127985044666918
"1994-01-05",0.00146572729160377
"1994-01-06",-0.00107116086683924
"1994-01-07",0.00134088461052982
"1994-01-10",0.00037783924238552
"1994-01-11",-0.000553786398961035
"1994-01-12",-0.00145478632020769
"1994-01-13",-0.00337401878204548
"1994-01-14",4.32363964144429e-05
"1994-01-17",0.000533809373309391
"1994-01-18",0.000494119912789259
"1994-01-19",0.00225098553036075
"1994-01-20",0.000958584230341837
"1994-01-21",0.000170633347820819
"1994-01-24",-0.000832252266262605
"1994-01-25",0.000194819601447835
"1994-01-26",0.000479902799992397
"1994-01-27",0.000431952368590095
"1994-01-28",-0.00026972676497999
"1994-01-31",-0.00314421368404642
"1994-02-01",0.00134030942412256
"1994-02-02",0.00112886551241178
"1994-02-03",0.000745122243806438
"1994-02-04",0.000933329369034628
"1994-02-07",0.00142032463374699
"1994-02-08",-0.00051462783337476
"1994-02-09",-6.08126826905588e-05
"1994-02-10",-0.000466866467461431
"1994-02-11",-0.000178301359325128
"1994-02-14",0.000355786197345835
"1994-02-15",0.000157305851950669
"1994-02-16",-0.00033685708446892
"1994-02-17",-0.000442045511918659
"1994-02-18",-6.43426475908727e-05
"1994-02-21",0
"1994-02-22",-0.000294136374333938
"1994-02-23",-0.000119229673426828
"1994-02-24",0.00033663873122155
"1994-02-25",-0.000423007736617018
"1994-02-28",0.000136563122670064
"1994-03-01",0.000244264147572633
"1994-03-02",-0.00023453390402858
"1994-03-03",-6.94087880747909e-05
"1994-03-04",0
"1994-03-07",0.000296703385936523
"1994-03-08",-0.000459557990663337
"1994-03-09",-0.000351510428973591
"1994-03-10",-0.000206490398493323
"1994-03-11",-3.87141206624906e-05
"1994-03-14",-0.000183465954999925
"1994-03-15",-0.000325865314037728
"1994-03-16",-1.86661995912515e-05
"1994-03-17",0.000140444142040612
"1994-03-18",0.000113901358211779
"1994-03-21",2.84604025580395e-05
"1994-03-22",-0.00026397034482204
"1994-03-23",-0.000282238822915982
"1994-03-24",0.000291703895434787
"1994-03-25",-0.000111223838864829
"1994-03-28",0.000317427688719982
"1994-03-29",-5.77919417877636e-05
"1994-03-30",-0.000194898089797856
"1994-03-31",0.000128119332672228
"1994-04-01",0
"1994-04-04",0.00412407795077971
"1994-04-05",0.000458991836899932
"1994-04-06",-0.000845053498404374
"1994-04-07",-0.00126556562694946
"1994-04-08",0.000216085622731208
"1994-04-11",-0.00093125446804118
"1994-04-12",8.25855461660807e-05
"1994-04-13",0.000963494844515256
"1994-04-14",-0.00212181814424395
"1994-04-15",0.00101261510591588
"1994-04-18",-3.09650013125841e-05
"1994-04-19",0.000370922450110244
"1994-04-20",0.000270612888701882
"1994-04-21",0.00120709778420487
"1994-04-22",-0.000566892052186728
"1994-04-25",0.00187351363785898
"1994-04-26",0.000234344180239265
"1994-04-27",0
"1994-04-28",0.000888183865795999
"1994-04-29",0.00152398539693629
"1994-05-02",-0.00156820373643407
"1994-05-03",-0.00210455334481671
"1994-05-04",0.00154962617396341
"1994-05-05",-0.00372777744809468
"1994-05-06",0.00104656284912102
"1994-05-09",-0.00176229558332638
"1994-05-10",-0.000638431034294414
"1994-05-11",0.0011429438301987
"1994-05-12",0.000892825629899554
"1994-05-13",-0.00198670434297574
"1994-05-16",-0.0017575248372216
"1994-05-17",0.00127544866141752
"1994-05-18",0.00309947677383595
"1994-05-19",-0.00122755200107326
"1994-05-20",0.000704450503023293
"1994-05-23",0.00251382043854985
"1994-05-24",-0.00355657172956226
"1994-05-25",-0.00082423475262904
"1994-05-26",0.00176897242828587
"1994-05-27",-7.52207459445952e-05
"1994-05-30",0
"1994-05-31",0.00105624107452912
"1994-06-01",0.0028355921301048
"1994-06-02",-0.000832521934172237
"1994-06-03",-0.000386376291797056
"1994-06-06",5.67142211938108e-06
"1994-06-07",-0.0022102037678836
"1994-06-08",-0.000847052239295126
"1994-06-09",0.000647036703751887
"1994-06-10",-0.000537655731781955
"1994-06-13",-0.00120361237027977
"1994-06-14",9.14932992070784e-05
"1994-06-15",0.000877510192803027
"1994-06-16",0.000262908315093617
"1994-06-17",0.00118391982983648
"1994-06-20",-0.00174104484472512
"1994-06-21",-2.65404287161838e-05
"1994-06-22",-0.000711034247493267
"1994-06-23",0.000355878074060046
"1994-06-24",-0.00108519469372713
"1994-06-27",-0.00447633537334175
"1994-06-28",0.00324585098408968
"1994-06-29",-0.00370921587337626
"1994-06-30",-0.0014392160051394
"1994-07-01",-0.00300320448791643
"1994-07-04",0
"1994-07-05",-0.00132867864722125
"1994-07-06",0.000512031680185885
"1994-07-07",0.00124775357818831
"1994-07-08",0.00101050867765026
"1994-07-11",-0.00341849116848993
"1994-07-12",-0.00122351029358239
"1994-07-13",0.000763009687919742
"1994-07-14",-0.000616020638549166
"1994-07-15",0.000434852464750413
"1994-07-18",0.00134150518962787
"1994-07-19",-0.00222904654982119
"1994-07-20",-3.34245461013649e-05
"1994-07-21",-0.00044181470929834
"1994-07-22",0.0018381189221605
"1994-07-25",0.00215949717421962
"1994-07-26",0.000536748693157136
"1994-07-27",-0.00101126912615901
"1994-07-28",0.000188527533143479
"1994-07-29",-0.000144842551496245
"1994-08-01",-0.000626986241888301
"1994-08-02",0.00156406728307101
"1994-08-03",0.000677900442655356
"1994-08-04",-0.000181038089478135
"1994-08-05",0.00264036508916372
"1994-08-08",0.00104352885655468
"1994-08-09",-0.000552024995492328
"1994-08-10",-0.0002049885795539
"1994-08-11",0.000276904601382031
"1994-08-12",-0.00105742093506186
"1994-08-15",-0.00145486810018593
"1994-08-16",0.000498393810429666
"1994-08-17",0.000905098117437613
"1994-08-18",0.000229320448212624
"1994-08-19",0.00071130860516916
"1994-08-22",-0.000671269932284557
"1994-08-23",8.51918509593226e-05
"1994-08-24",0.00117782434117058
"1994-08-25",-0.000932473758525879
"1994-08-26",-0.000336733490127375
"1994-08-29",0.00117672360947812
"1994-08-30",-0.000576217683225868
"1994-08-31",0.000474092138074322
"1994-09-01",-2.73191418339547e-05
"1994-09-02",0.00053608564499157
"1994-09-05",0
"1994-09-06",0.000921478612154696
"1994-09-07",0.000534436293777353
"1994-09-08",-0.000103704889131347
"1994-09-09",-0.000205016540319266
"1994-09-12",0.000607763174644272
"1994-09-13",-0.00126472036503528
"1994-09-14",-0.00120334972118708
"1994-09-15",-0.00251107707374827
"1994-09-16",-0.000714880439833228
"1994-09-19",0.00031569560696387
"1994-09-20",-0.000532780968741172
"1994-09-21",-0.00161099018008645
"1994-09-22",-0.000205068980818258
"1994-09-23",-0.00033054470302114
"1994-09-26",-0.000786739965104195
"1994-09-27",-0.000211242599576361
"1994-09-28",-9.88993164729848e-05
"1994-09-29",-0.000244248381398667
"1994-09-30",-0.000362438527263461
"1994-10-03",-7.53612943253106e-06
"1994-10-04",-0.000858497379669861
"1994-10-05",-0.00025470551690094
"1994-10-06",0.000422034461707097
"1994-10-07",-0.000120700543220577
"1994-10-10",0.00078484039625829
"1994-10-11",0.000425277642753699
"1994-10-12",-0.000234218412252281
"1994-10-13",0.000935312793652659
"1994-10-14",-0.000867027793560334
"1994-10-17",0.000897978323796198
"1994-10-18",0.000978161598455173
"1994-10-19",-0.00108743585081473
"1994-10-20",0.000984107637040637
"1994-10-21",0.000458677669707213
"1994-10-24",0.00219096706720937
"1994-10-25",0.000793858083326599
"1994-10-26",0.00155007003959011
"1994-10-27",0.000366464694898417
"1994-10-28",-0.000332754101852582
"1994-10-31",-0.000323557997289447
"1994-11-01",0.000516923970018443
"1994-11-02",-0.000644565087930558
"1994-11-03",-0.000161353571409019
"1994-11-04",-0.00024335734284134
"1994-11-07",0.000135895230634257
"1994-11-08",0.000140638458103946
"1994-11-09",-0.000835717608406398
"1994-11-10",4.44646330619296e-05
"1994-11-11",-2.39687729036434e-05
"1994-11-14",-0.000182169465952446
"1994-11-15",0.000740223759448493
"1994-11-16",-0.000829197284277401
"1994-11-17",-8.51537879203697e-05
"1994-11-18",0.000654136316760783
"1994-11-21",-6.89605753933882e-05
"1994-11-22",0.000101598383803006
"1994-11-23",-3.34545213282658e-05
"1994-11-24",0
"1994-11-25",0
"1994-11-28",-0.00130624383677006
"1994-11-29",0.00144281272693729
"1994-11-30",0.00112620987770903
"1994-12-01",0.000484768380480957
"1994-12-02",0.0016791070975417
"1994-12-05",0.000107428089136456
"1994-12-06",-0.00116876464632903
"1994-12-07",0.000327628917208865
"1994-12-08",0.000681009967396166
"1994-12-09",0.000227666855228619
"1994-12-12",0.00014749563558227
"1994-12-13",-0.000266543567837191
"1994-12-14",0.000314041940990449
"1994-12-15",-0.0015829484135427
"1994-12-16",-0.000271491649322155
"1994-12-19",0.00109958374838356
"1994-12-20",0.000471693866639624
"1994-12-21",-0.000338475669835134
"1994-12-22",-0.000108134381898053
"1994-12-23",0.000629997850592809
"1994-12-26",0
"1994-12-27",0.000449881720969277
"1994-12-28",0.000444147823399611
"1994-12-29",-0.000327139265293685
"1994-12-30",0.00017814589105561
"1995-01-02",0
"1995-01-03",-0.00171320341734727
"1995-01-04",-0.000953735629256017
"1995-01-05",0.00111626838330736
"1995-01-06",-0.000895300099501621
"1995-01-09",-0.00140482131744934
"1995-01-10",0.000172674660123927
"1995-01-11",0.00107818751148431
"1995-01-12",0.00125050592167172
"1995-01-13",-0.00132934764648883
"1995-01-16",0.000827091570067909
"1995-01-17",0.00175962897209339
"1995-01-18",0.000470346846002412
"1995-01-19",-0.00179038913188209
"1995-01-20",4.88885015958762e-05
"1995-01-23",-0.00131615107720067
"1995-01-24",0.00104749359899196
"1995-01-25",-0.000647221487285785
"1995-01-26",-0.000843065933164643
"1995-01-27",-0.00199234177338013
"1995-01-30",0.0011993931288325
"1995-01-31",0.00115702353064261
"1995-02-01",6.8993018086801e-05
"1995-02-02",0.000743560347540749
"1995-02-03",0.000204926630941342
"1995-02-06",-0.000439684642470638
"1995-02-07",-0.000427454686814756
"1995-02-08",-0.000672368240130115
"1995-02-09",0.000263491057966322
"1995-02-10",0.00107686339286243
"1995-02-13",-0.00122027289614892
"1995-02-14",0.0005791969446417
"1995-02-15",-0.000528772920336071
"1995-02-16",0.000795665402211931
"1995-02-17",0.000937886070309218
"1995-02-20",0
"1995-02-21",-0.000806694932699047
"1995-02-22",0.00119863274831403
"1995-02-23",-0.000824061229179449
"1995-02-24",-0.00152835520208913
"1995-02-27",-0.00158135272803847
"1995-02-28",-0.00075162673190649
"1995-03-01",-0.00200978213132329
"1995-03-02",-0.000633097819552945
"1995-03-03",-0.000657072959787861
"1995-03-06",0.00156309848159602
"1995-03-07",0.002774602898635
"1995-03-08",-0.00255279424335859
"1995-03-09",-0.000103146574901648
"1995-03-10",-0.000774615421998798
"1995-03-13",0.000428704742136044
"1995-03-14",-0.000102540624761108
"1995-03-15",0.000145138170374059
"1995-03-16",0.00152340381351639
"1995-03-17",2.07386539832132e-05
"1995-03-20",0.0011060118125667
"1995-03-21",-0.00123972459977424
"1995-03-22",0.00182900425063571
"1995-03-23",0.000183631097949444
"1995-03-24",9.78940648530006e-05
"1995-03-27",0.00018583892337227
"1995-03-28",0.000481984851953329
"1995-03-29",-0.000227953129283435
"1995-03-30",0.000665405575789585
"1995-03-31",0.000333904778137316
"1995-04-03",-0.00114944076538541
"1995-04-04",0.000601993516889048
"1995-04-05",-0.000468935098620301
"1995-04-06",0.00119968970480854
"1995-04-07",0.000175217581984279
"1995-04-10",0.000384877912185278
"1995-04-11",-0.00099670732163793
"1995-04-12",0.000792924849916584
"1995-04-13",0.000855759687137839
"1995-04-14",0
"1995-04-17",-0.00203868329423654
"1995-04-18",0.000360086427524411
"1995-04-19",0.00184566870008583
"1995-04-20",0.000455448923774276
"1995-04-21",0.000848649356102297
"1995-04-24",-0.000754115521950538
"1995-04-25",-0.00143357404114666
"1995-04-26",0.00101722389617454
"1995-04-27",0.000877325393575774
"1995-04-28",-0.000150611947899197
"1995-05-01",-0.00246188511157441
"1995-05-02",-0.00177035060087908
"1995-05-03",0.00112754068032946
"1995-05-04",0.000339415151922451
"1995-05-05",0.00056599236760217
"1995-05-08",-0.000343321970433332
"1995-05-09",0.000456866206926205
"1995-05-10",0.000492104142929562
"1995-05-11",0.00091525258638792
"1995-05-12",-0.00013351738575924
"1995-05-15",0.000692184635347061
"1995-05-16",-0.00150120293628026
"1995-05-17",-0.000108721163836082
"1995-05-18",-0.00269580109206715
"1995-05-19",0.00170284634723519
"1995-05-22",-0.00390794455947508
"1995-05-23",0.00111527316165193
"1995-05-24",0.00155159325698048
"1995-05-25",0.00137715454122219
"1995-05-26",-0.00188853199023655
"1995-05-29",0
"1995-05-30",0.00744886311407491
"1995-05-31",-0.000790692328823649
"1995-06-01",-0.000629740418172893
"1995-06-02",0.00100011350590176
"1995-06-05",-0.00150483090816934
"1995-06-06",-0.000324074628478854
"1995-06-07",0.000200047980803704
"1995-06-08",0.00046480992541194
"1995-06-09",-0.000374232210475275
"1995-06-12",0.00056472777962912
"1995-06-13",2.15567884887164e-05
"1995-06-14",-2.70530471055654e-05
"1995-06-15",-0.000881389684283512
"1995-06-16",0.000314834745477445
"1995-06-19",-0.00153736618269517
"1995-06-20",0.000121840547714284
"1995-06-21",0.000213348875144391
"1995-06-22",6.18389232976352e-05
"1995-06-23",-0.000962933440415845
"1995-06-26",0.00342180544336607
"1995-06-27",0.000869395409579733
"1995-06-28",-0.00175945552568237
"1995-06-29",-0.00115842381630404
"1995-06-30",-3.4728104205235e-05
"1995-07-03",0.000648868836391345
"1995-07-04",0
"1995-07-05",0.000135364474149806
"1995-07-06",-0.000475980133376543
"1995-07-07",0.00189473851075487
"1995-07-10",0.00163533520776162
"1995-07-11",-0.000693540558238884
"1995-07-12",0.00108256942578597
"1995-07-13",-0.000245235372768463
"1995-07-14",0.000336536451619408
"1995-07-17",0.000820574387023846
"1995-07-18",0.000452989801233425
"1995-07-19",9.22454747797506e-05
"1995-07-20",-0.00129678625315137
"1995-07-21",-0.000846276689405129
"1995-07-24",0.000239733194793633
"1995-07-25",0.000772835309300787
"1995-07-26",0.00114313757204341
"1995-07-27",-0.000221371772123641
"1995-07-28",-0.0002935332239236
"1995-07-31",0.00011278734392977
"1995-08-01",0.000611744718527175
"1995-08-02",-1.53325228340007e-05
"1995-08-03",0.000284337370240034
"1995-08-04",0.000181896647194894
"1995-08-07",-2.23661986913943e-05
"1995-08-08",0.000285802095717103
"1995-08-09",-0.000147450941320559
"1995-08-10",0.000298458899451451
"1995-08-11",0.000235239793788222
"1995-08-14",0.000244354047931597
"1995-08-15",-0.00059544402986434
"1995-08-16",-0.0005694329686292
"1995-08-17",0.000933192625113668
"1995-08-18",0.000837887492577476
"1995-08-21",0.00160967542739437
"1995-08-22",0.000880794368196897
"1995-08-23",0.000204319907089828
"1995-08-24",-0.000463409306336255
"1995-08-25",0.000412909970734749
"1995-08-28",0.000856022409906132
"1995-08-29",0.000131564549007009
"1995-08-30",0.000794360568780178
"1995-08-31",0.000353078117689808
"1995-09-01",0.000539168447216524
"1995-09-04",0
"1995-09-05",0.000834783386655857
"1995-09-06",-0.000750259053001169
"1995-09-07",0.000194748719186057
"1995-09-08",0.000447993906765847
"1995-09-11",-0.000532494202730218
"1995-09-12",0.000743179495654182
"1995-09-13",0.000391990159050269
"1995-09-14",-0.000710217640364859
"1995-09-15",-3.08594838770701e-05
"1995-09-18",-0.000424469425447913
"1995-09-19",7.60304162820914e-05
"1995-09-20",0.000505846629727201
"1995-09-21",0.000787431225283793
"1995-09-22",0.00193540790141262
"1995-09-25",-0.000163947705743897
"1995-09-26",-0.000211490102615202
"1995-09-27",-0.000207766197684303
"1995-09-28",0.000162321668318062
"1995-09-29",-0.0010090982236137
"1995-10-02",0.00246998232568685
"1995-10-03",-0.000249405324365809
"1995-10-04",7.40146638239449e-05
"1995-10-05",0.000443108428951444
"1995-10-06",-0.000515469726593527
"1995-10-09",-0.000443783366705616
"1995-10-10",-0.00157185231934014
"1995-10-11",-0.00116901196143254
"1995-10-12",0.000642038898790365
"1995-10-13",-0.000440627259725602
"1995-10-16",-0.000104940781956557
"1995-10-17",0.000274549561906579
"1995-10-18",-0.000348345175516212
"1995-10-19",-0.000525329970113188
"1995-10-20",-0.000160131844285113
"1995-10-23",0.000526985744422508
"1995-10-24",-0.000171489453006867
"1995-10-25",-0.000268034226858109
"1995-10-26",0.000106735008287626
"1995-10-27",3.66045749809706e-05
"1995-10-30",-0.000382538246549855
"1995-10-31",-0.000311797415446285
"1995-11-01",-0.000494886486110402
"1995-11-02",0.00101473590028738
"1995-11-03",0.00201525657927794
"1995-11-06",-0.0014647770197438
"1995-11-07",0.000296128190301714
"1995-11-08",0.000131880389526029
"1995-11-09",0.00128541336626525
"1995-11-10",-0.000609468805674937
"1995-11-13",0.00154058434870616
"1995-11-14",0.000173469553700738
"1995-11-15",0.000508108980993853
"1995-11-16",-0.00288018362276469
"1995-11-17",-0.00112374833378747
"1995-11-20",2.17267629657689e-05
"1995-11-21",0.000130543582587453
"1995-11-22",-0.00244274778779786
"1995-11-23",0
"1995-11-24",-0.000314083821830151
"1995-11-27",0.00141905737832334
"1995-11-28",-0.000273813233399047
"1995-11-29",-0.0025555455207873
"1995-11-30",-0.00148702032373744
"1995-12-01",-0.000816551561913974
"1995-12-04",-0.000310656051512921
"1995-12-05",-0.00170421333303108
"1995-12-06",-0.00166339130298756
"1995-12-07",0.00142810631949729
"1995-12-08",-0.00275446678078192
"1995-12-11",-0.000736853196896267
"1995-12-12",-0.00037331127831107
"1995-12-13",-0.00125590730354514
"1995-12-14",-0.000438450179891103
"1995-12-15",0.00176876829614998
"1995-12-18",-0.00416941499973692
"1995-12-19",-0.00298998207879213
"1995-12-20",-0.00215378289585561
"1995-12-21",-0.00159514606466488
"1995-12-22",0.00255773685053566
"1995-12-25",0
"1995-12-26",-0.000898984157168097
"1995-12-27",-0.00293827549130747
"1995-12-28",-0.00223575896775219
"1995-12-29",0.000987467925538378
"1996-01-01",0
"1996-01-02",0.000982440599005372
"1996-01-03",0.00186154414031852
"1996-01-04",0.00132444314642164
"1996-01-05",-0.00162623842784699
"1996-01-08",0
"1996-01-09",0.00187888307096364
"1996-01-10",-0.00047706428981452
"1996-01-11",-0.00146684697643947
"1996-01-12",0.000728788345360643
"1996-01-15",-0.00120247484661309
"1996-01-16",-0.000948716165323491
"1996-01-17",0.00148882699831754
"1996-01-18",0.00211077341477078
"1996-01-19",0.000675183573079283
"1996-01-22",-0.00105833385803569
"1996-01-23",0.00111699875545775
"1996-01-24",0.00103983242610659
"1996-01-25",-0.000489946656918144
"1996-01-26",0.00210820306482647
"1996-01-29",0.00127913433182105
"1996-01-30",0.000233712430191896
"1996-01-31",0.000573411659662462
"1996-02-01",-0.00168868065107187
"1996-02-02",-0.000384838575499225
"1996-02-05",-0.00122277025776251
"1996-02-06",0.000914325672205477
"1996-02-07",0.00115457317608598
"1996-02-08",-0.000372520761420826
"1996-02-09",0.000529327889601905
"1996-02-12",0.00188875241504104
"1996-02-13",0.00226932145379102
"1996-02-14",-0.000869072877716565
"1996-02-15",0.000467585740130452
"1996-02-16",-0.000583385473479929
"1996-02-19",0
"1996-02-20",0.00220308342206826
"1996-02-21",-9.07242825357728e-05
"1996-02-22",0.000812271244279775
"1996-02-23",0.000280320718364174
"1996-02-26",0.000509572777940981
"1996-02-27",-0.000463807854293729
"1996-02-28",-0.000133579119745524
"1996-02-29",-0.000730387362693128
"1996-03-01",0.000228387952849223
"1996-03-04",-0.000432989102151444
"1996-03-05",-0.000616158331061758
"1996-03-06",0.000861079863165143
"1996-03-07",-0.000186418843889483
"1996-03-08",-0.000284221162452006
"1996-03-11",0.00134817122435983
"1996-03-12",0.000321247434404015
"1996-03-13",0.000590275450785826
"1996-03-14",5.35804109601943e-05
"1996-03-15",-5.49165210513927e-05
"1996-03-18",0.000777587851181327
"1996-03-19",0.000646049388012741
"1996-03-20",-5.61925852845133e-05
"1996-03-21",-0.000961568324288863
"1996-03-22",0.00060070202483591
"1996-03-25",0.000190979318025429
"1996-03-26",-0.00115941104073709
"1996-03-27",-0.00012147912189569
"1996-03-28",-0.000290523187776144
"1996-03-29",0.0010690172779979
"1996-04-01",0.000545624930656938
"1996-04-02",0.000559994567214982
"1996-04-03",-7.65735616881568e-05
"1996-04-04",-0.000105286773703567
"1996-04-05",0
"1996-04-08",0.000328647420827333
"1996-04-09",4.68782718441394e-05
"1996-04-10",-0.000809150298275213
"1996-04-11",-0.000792398477297881
"1996-04-12",0.000890629393841374
"1996-04-15",-0.000381837313189015
"1996-04-16",0.000473831579090929
"1996-04-17",-0.000488399453485161
"1996-04-18",-0.000927955644233435
"1996-04-19",-0.000588281705279925
"1996-04-22",-0.00306840369959289
"1996-04-23",-0.00138457089235643
"1996-04-24",-0.000537074239538045
"1996-04-25",-0.00255887341816712
"1996-04-26",-0.00109677908972256
"1996-04-29",0.00486018122491882
"1996-04-30",0.00490897149777008
"1996-05-01",-0.00382612449444407
"1996-05-02",0.000211536154202287
"1996-05-03",-7.3847142416137e-05
"1996-05-06",0.000546917394118008
"1996-05-07",-0.00106814681604261
"1996-05-08",-0.000685421410257994
"1996-05-09",8.54616062045122e-05
"1996-05-10",-0.000560871160135266
"1996-05-13",-0.000274089796611256
"1996-05-14",0.000380011569707176
"1996-05-15",0.000165136120639342
"1996-05-16",-0.00114808200515058
"1996-05-17",0.00184895998564861
"1996-05-20",0.000608323453501631
"1996-05-21",0.000593880085455715
"1996-05-22",0.000473772677487367
"1996-05-23",0.000564263304066875
"1996-05-24",9.98341171235504e-05
"1996-05-27",0
"1996-05-28",-0.000230727994806696
"1996-05-29",-4.2767735012228e-05
"1996-05-30",0.000346274798857106
"1996-05-31",0.000389499298055535
"1996-06-03",0.000598277837576794
"1996-06-04",-0.000688475546514201
"1996-06-05",-0.00225259350160786
"1996-06-06",0.00134658422720888
"1996-06-07",0.00157508624673007
"1996-06-10",0.00090915475078528
"1996-06-11",-0.00338935263753459
"1996-06-12",0.000395340551950946
"1996-06-13",-0.00178809902417641
"1996-06-14",-0.00276420330343705
"1996-06-17",-0.000619965095432867
"1996-06-18",0.00153865222342708
"1996-06-19",-0.000801112474744487
"1996-06-20",-0.00128796783002645
"1996-06-21",-0.000222553094246451
"1996-06-24",-0.00144385643587041
"1996-06-25",-0.00198854496121502
"1996-06-26",-0.000339817681505843
"1996-06-27",-0.000422293670481418
"1996-06-28",0.000741908446815502
"1996-07-01",0.000657301778309191
"1996-07-02",-0.000254420013731808
"1996-07-03",0.000453057568015316
"1996-07-04",0
"1996-07-05",-0.000416940318958546
"1996-07-08",0.000478095312222777
"1996-07-09",0.00164740076026796
"1996-07-10",-0.00098926380865227
"1996-07-11",0.000510219397161289
"1996-07-12",0.00174212790282918
"1996-07-15",-0.000443108593623624
"1996-07-16",0.000704735766330807
"1996-07-17",-0.000663003429660813
"1996-07-18",-0.000741987231538424
"1996-07-19",0.000708339472946233
"1996-07-22",0.00149620414994013
"1996-07-23",-0.000409585252813396
"1996-07-24",0.000426836442057231
"1996-07-25",-0.000483528666314231
"1996-07-26",0.000760336236070323
"1996-07-29",-0.00140760848695279
"1996-07-30",0.000934168930465736
"1996-07-31",0.00126962241193006
"1996-08-01",-0.000549068110748992
"1996-08-02",-0.000163898870009686
"1996-08-05",-0.00060716998132081
"1996-08-06",-0.000341055269514244
"1996-08-07",-0.000809174070170528
"1996-08-08",0.00175173360217708
"1996-08-09",-0.000416030663692442
"1996-08-12",0.000959645925529222
"1996-08-13",0.00034516899113052
"1996-08-14",-0.000159213262524363
"1996-08-15",0.000343246344773547
"1996-08-16",-0.000681282276652868
"1996-08-19",0.00114887845450895
"1996-08-20",-0.00106512274605389
"1996-08-21",-0.000353951014833123
"1996-08-22",-0.00126212334195678
"1996-08-23",0.00132119149234579
"1996-08-26",-0.000379865664394357
"1996-08-27",0.000469386033498945
"1996-08-28",-0.000754942365478508
"1996-08-29",0.000135219695328856
